repo_id,author,downloads,likes,last_modified,created_at,description,so101_mentioned,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,num_episodes,codebase_version,robot_type,video_files_size_in_mb,data_files_size_in_mb,author_has_eval
yeeunleee/eval_rlintern-wettissue-pick_variation_smolvla_mid_mid,yeeunleee,1,0,2026-02-13T03:38:45+00:00,2026-02-13T03:36:04+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 5267, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,1,0,0,pick_and_place,1,1,10,v3.0,so_follower,200.0,100.0,True
oggata/TransportingBananas,oggata,3,0,2026-02-13T03:17:55+00:00,2026-02-13T02:15:03+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 31, ""total_frames"": 27277, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,31,v3.0,so101_follower,500.0,100.0,False
plzsay/my_test,plzsay,42,0,2026-02-12T23:51:10+00:00,2026-02-12T05:25:11+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 20174, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,100,v3.0,so_follower,200.0,100.0,False
dandantangpopo/record-202602125,dandantangpopo,9,0,2026-02-12T21:27:17+00:00,2026-02-12T21:26:20+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 20, ""total_frames"": 5896, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",True,False,0,0,0,pick_and_place,0,0,20,v3.0,so101_follower,200.0,100.0,False
staudi25/lego_pickup_mega,staudi25,15,0,2026-02-12T20:43:24+00:00,2026-02-12T20:42:39+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 275, ""total_frames"": 117433, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,275,v3.0,so_follower,200.0,100.0,True
ThavT/PlacingRedBlockOnGreenBlock,ThavT,29,0,2026-02-12T19:55:09+00:00,2026-02-12T19:55:01+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 25, ""total_frames"": 9651, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,25,v3.0,so_follower,200.0,100.0,False
staudi25/eval_lego_pickup,staudi25,17,0,2026-02-12T19:48:27+00:00,2026-02-12T19:48:06+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 3961, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,True,1,0,0,pick_and_place,1,1,10,v3.0,so_follower,200.0,100.0,True
zenbyte/20260213_real_so101_rj45_ep20_cond_2_switch_task_3cam,zenbyte,29,0,2026-02-12T19:11:49+00:00,2026-02-12T18:53:45+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 40, ""total_frames"": 18900, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,40,v3.0,so101_follower,500.0,100.0,False
AkshuAriga/so101_screwdriver_plate_v2,AkshuAriga,17,0,2026-02-12T18:39:59+00:00,2026-02-12T18:31:57+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 10, ""total_frames"": 5874, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,0,0,0,pick_and_place,0,0,10,v3.0,so_follower,200.0,100.0,False
Sengankou/eval_pi05-T1k10-instRight-idPlace,Sengankou,18,0,2026-02-12T15:10:59+00:00,2026-02-12T15:06:39+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 10, ""total_frames"": 7479, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",True,True,1,0,0,pick_and_place,1,1,10,v3.0,so101_follower,200.0,100.0,True
Sengankou/eval_pi05-T1k10-instLeft-idPlace,Sengankou,22,0,2026-02-12T15:00:14+00:00,2026-02-12T14:39:21+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 10, ""total_frames"": 7247, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",True,True,1,0,0,pick_and_place,1,1,10,v3.0,so101_follower,200.0,100.0,True
CursedRock17/so101_two_cam,CursedRock17,18,0,2026-02-12T14:27:21+00:00,2026-02-12T14:27:16+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 22175, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,50,v3.0,so101_follower,200.0,100.0,False
apaszynska/bimanual-so101-position-cup-for-coffee-3-no-outlier,apaszynska,20,0,2026-02-12T14:22:51+00:00,2026-02-12T14:22:43+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 300, ""total_frames"": 87235, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 15, ""splits",True,False,0,2,0,pour_liquids,2,2,300,v3.0,bi_so_follower,200.0,100.0,False
pavelsimo/SO-101-pick-and-place-2,pavelsimo,127,0,2026-02-12T14:16:53+00:00,2026-02-12T12:21:53+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 51, ""total_frames"": 19329, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,2,0,0,pick_and_place,2,2,51,v3.0,so101_follower,200.0,100.0,False
yeeunleee/rlintern-wettissue-place_variation,yeeunleee,55,0,2026-02-12T12:40:22+00:00,2026-02-12T11:45:02+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 31060, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,100,v3.0,so_follower,200.0,100.0,True
Tsagkas/absolute-dataset-v3,Tsagkas,34,0,2026-02-12T11:59:52+00:00,2026-02-12T11:57:43+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 60, ""total_frames"": 7333, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 15, ""splits"":",True,False,0,0,0,pick_and_place,0,0,60,v3.0,so101_follower,200.0,100.0,False
apaszynska/merged-recap-cup-training,apaszynska,69,0,2026-02-12T11:48:49+00:00,2026-01-31T21:03:46+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 320, ""total_frames"": 96162, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 15, ""splits",False,False,0,1,0,pour_liquids,1,1,320,v3.0,bi_so_follower,200.0,100.0,False
andolab-okajima/blocktask_ver.3.8,andolab-okajima,24,0,2026-02-12T11:34:49+00:00,2026-02-12T11:34:23+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 40, ""total_frames"": 43196, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 500, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,40,v3.0,so101_follower,500.0,100.0,False
miladherfeh/record-feb12-final,miladherfeh,21,0,2026-02-12T11:24:11+00:00,2026-02-12T11:24:02+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 35851, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,False
yeeunleee/rlintern-wettissue-pick_variation,yeeunleee,53,0,2026-02-12T11:22:46+00:00,2026-02-12T10:02:50+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 100, ""total_frames"": 40080, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,1,0,0,pick_and_place,1,1,100,v3.0,so_follower,200.0,100.0,True
Artemzlx/so101-cube-test,Artemzlx,23,0,2026-02-12T11:19:49+00:00,2026-02-12T11:19:21+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 20, ""total_frames"": 14933, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,1,0,0,pick_and_place,1,1,20,v3.0,so_follower,200.0,100.0,False
nonline/so101_cup_sorting_old,nonline,70,0,2026-02-12T10:54:33+00:00,2026-02-11T14:59:58+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 40097, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,1,0,pour_liquids,1,1,50,v3.0,so101_follower,200.0,100.0,False
RobotSo101/dataset_record2,RobotSo101,18,0,2026-02-12T10:25:50+00:00,2026-02-12T10:25:35+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 16586, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",True,False,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,False
Jose123456654321/record-pick,Jose123456654321,107,0,2026-02-12T10:23:42+00:00,2026-02-11T07:54:09+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 105, ""total_frames"": 125734, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""split",True,False,1,0,0,pick_and_place,1,1,105,v3.0,so101_follower,200.0,100.0,False
Sebastian-07/record-part-03,Sebastian-07,14,0,2026-02-12T10:12:21+00:00,2026-02-12T10:10:55+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 50, ""total_frames"": 12061, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,50,v3.0,so_follower,200.0,100.0,False
Aaronng456/SO101_picknplace,Aaronng456,68,0,2026-02-12T10:03:32+00:00,2026-02-12T09:09:20+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 37506, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,2,0,0,pick_and_place,2,2,50,v3.0,so101_follower,200.0,100.0,False
BrandonAL/my_svla_so101_all,BrandonAL,24,0,2026-02-12T09:30:27+00:00,2026-02-12T09:30:12+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 150, ""total_frames"": 58327, ""total_tasks"": 3, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits",True,False,0,0,0,pick_and_place,0,0,150,v3.0,so101_follower,200.0,100.0,True
BrandonAL/my_svla_so101_stacking,BrandonAL,25,0,2026-02-12T09:23:40+00:00,2026-02-12T09:12:42+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 16958, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,1,0,0,pick_and_place,1,1,50,v3.0,so101_follower,200.0,100.0,True
joanfox/clean_table_random_v9.5,joanfox,39,0,2026-02-12T08:59:13+00:00,2026-02-12T08:59:08+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 325, ""total_frames"": 148719, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,325,v3.0,so_follower,200.0,100.0,False
joanfox/clean_table_random_v9,joanfox,51,0,2026-02-12T08:53:12+00:00,2026-02-11T22:06:55+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 55, ""total_frames"": 19968, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {",False,False,0,0,0,pick_and_place,0,0,55,v3.0,so_follower,200.0,100.0,False
TANAY779/record_actV2_200,TANAY779,42,0,2026-02-12T08:51:09+00:00,2026-02-07T09:18:20+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 126, ""total_frames"": 90936, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"":",False,False,0,0,0,pick_and_place,0,0,202,v3.0,so_follower,200.0,100.0,False
BrandonAL/my_svla_so101_sorting,BrandonAL,47,0,2026-02-12T08:30:51+00:00,2026-02-12T08:02:52+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 26486, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,50,v3.0,so101_follower,200.0,100.0,True
Harumo/record-so101-grab-red-sponge,Harumo,30,0,2026-02-12T07:44:30+00:00,2026-02-12T07:44:02+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 32334, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,50,v3.0,so101_follower,200.0,100.0,False
BrandonAL/my_svla_so101_pickplace,BrandonAL,66,0,2026-02-12T07:33:03+00:00,2026-02-12T07:32:07+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 14883, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,2,0,0,pick_and_place,2,2,50,v3.0,so101_follower,200.0,100.0,True
jliu6718/so101-put_dish,jliu6718,33,0,2026-02-12T06:00:44+00:00,2026-02-12T06:00:41+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 100, ""total_frames"": 15129, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits",True,False,1,0,0,pick_and_place,1,1,100,v3.0,so101_follower,200.0,100.0,False
jliu6718/pi0-so101-put_dish,jliu6718,34,0,2026-02-12T05:16:03+00:00,2026-02-12T03:05:23+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 100, ""total_frames"": 15129, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits",True,False,1,0,0,pick_and_place,1,1,100,v3.0,so101_follower,200.0,100.0,False
Ivaanzx/smolvla-pick-block-orange,Ivaanzx,25,0,2026-02-11T20:47:22+00:00,2026-02-11T20:44:04+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 50, ""total_frames"": 26094, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,1,0,0,pick_and_place,1,1,50,v3.0,so101_follower,200.0,100.0,False
ZhiyuanZhangZhiyuan/lerobot_hanging,ZhiyuanZhangZhiyuan,23,0,2026-02-11T19:32:34+00:00,2026-02-11T19:32:20+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""bi_so_follower"", ""total_episodes"": 50, ""total_frames"": 26245, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",False,False,0,0,0,pick_and_place,0,0,50,v3.0,bi_so_follower,200.0,100.0,False
nacho92sa/fine-dataset-1,nacho92sa,31,0,2026-02-11T19:03:35+00:00,2026-02-11T18:37:49+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so_follower"", ""total_episodes"": 0, ""total_frames"": 0, ""total_tasks"": 0, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits"": {}, ""d",False,False,0,0,0,pick_and_place,0,0,20,v3.0,so_follower,200.0,100.0,False
Sengankou/eval_T3_from_base_60epi-id-ckpt030000,Sengankou,25,0,2026-02-11T18:43:29+00:00,2026-02-11T18:42:44+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 20, ""total_frames"": 25416, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,True,0,0,0,pick_and_place,0,0,20,v3.0,so101_follower,200.0,100.0,True
emmanuel-v/2026-02-11_so101_plushie_02,emmanuel-v,29,0,2026-02-11T17:50:28+00:00,2026-02-11T17:50:16+00:00,"This dataset was created using LeRobot. Dataset Structure meta/info.json: { ""codebase_version"": ""v3.0"", ""robot_type"": ""so101_follower"", ""total_episodes"": 30, ""total_frames"": 11141, ""total_tasks"": 1, ""chunks_size"": 1000, ""data_files_size_in_mb"": 100, ""video_files_size_in_mb"": 200, ""fps"": 30, ""splits""",True,False,0,0,0,pick_and_place,0,0,30,v3.0,so101_follower,200.0,100.0,False
