repo_id,author,downloads,likes,last_modified,created_at,is_eval_like,task_pick_and_place,task_pour_liquids,task_laundry_folding,best_task,best_task_score,total_task_score,codebase_version,robot_type,total_episodes,total_frames,total_tasks,total_videos,total_chunks,chunks_size,fps,data_files_size_in_mb,video_files_size_in_mb,num_cameras,camera_names,camera_config
jonathm126/eval_so101_car_pick_and_place_50_episodes_v2_12_test_case,jonathm126,5,0,2025-10-07T07:27:07+00:00,2025-10-07T07:01:03+00:00,True,2,0,0,pick_and_place,2,2,v3.0,so101_follower,58,69594,1,,,1000,30,100,500,2,"top_cam,wrist_cam","2cam:top_cam,wrist_cam"
kevinjosethomas/so101-orange-plate,kevinjosethomas,9,0,2025-10-31T00:35:48+00:00,2025-10-31T00:16:05+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,26911,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
kinghanse/pick_blueball_dualarm,kinghanse,50,0,2026-01-26T14:22:09+00:00,2026-01-26T13:30:57+00:00,False,1,0,0,pick_and_place,1,1,v3.0,bi_so101_follower,40,40057,1,,,1000,30,100,500,2,"camera1,wrist","2cam:camera1,wrist"
kinghanse/pick_socks_hs,kinghanse,10,0,2025-11-11T11:58:39+00:00,2025-11-11T09:11:10+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,145,119610,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
kinghanse/pick_cube_hs2,kinghanse,4,0,2025-11-10T11:07:28+00:00,2025-11-10T05:53:21+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,201,172621,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
kinghanse/pick_cube_hs,kinghanse,5,0,2025-11-10T05:25:04+00:00,2025-11-10T05:12:54+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,12,9074,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
kinghanse/pick_cube_jw_2,kinghanse,4,0,2025-11-09T12:34:37+00:00,2025-11-09T06:22:25+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,300,195059,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
kinghanse/pick_cube_jw,kinghanse,2,0,2025-11-09T03:42:16+00:00,2025-11-09T03:35:37+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,202,105329,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
kinghanse/pick_and_place,kinghanse,5,0,2025-10-31T06:29:04+00:00,2025-10-31T06:20:09+00:00,False,2,0,0,pick_and_place,2,2,v3.0,so101_follower,15,7524,1,,,1000,30,100,500,2,"top,wrist","2cam:top,wrist"
kinghanse/HS_nut1,kinghanse,1,0,2025-09-17T09:51:08+00:00,2025-09-17T09:50:33+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,8417,1,,,1000,30,100,500,1,top,1cam:top
qownscks/qownscks_merge_1,qownscks,3,0,2025-11-14T08:13:08+00:00,2025-11-14T08:12:21+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,23075,5,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/merge,qownscks,2,0,2025-11-14T05:05:32+00:00,2025-11-14T05:03:25+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,23075,5,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/merged_dataset,qownscks,10,0,2025-11-14T04:55:46+00:00,2025-11-14T04:54:00+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,30,13351,3,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/bottom_right2,qownscks,8,0,2025-11-13T12:40:17+00:00,2025-11-13T12:40:02+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,5431,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/top_right2,qownscks,3,0,2025-11-13T12:29:49+00:00,2025-11-13T12:29:35+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4293,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/banana_center2,qownscks,4,0,2025-11-13T12:20:37+00:00,2025-11-13T12:20:22+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4543,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/banana_bottom-left,qownscks,3,0,2025-11-13T12:08:44+00:00,2025-11-13T12:08:32+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4406,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/banana_top-left,qownscks,3,0,2025-11-13T11:55:23+00:00,2025-11-13T11:55:11+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,10,4402,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
qownscks/banana_anomoly,qownscks,7,0,2025-11-10T14:26:01+00:00,2025-11-10T14:03:52+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,20,10809,1,,,1000,30,100,500,2,"up,wrist","2cam:up,wrist"
samarthmahapatra/grey-plushie-pickup,samarthmahapatra,11,0,2025-10-25T08:08:01+00:00,2025-10-25T07:37:50+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,30,8243,1,,,1000,30,100,500,2,"overhead,wrist","2cam:overhead,wrist"
samarthmahapatra/sponge-trash-starting,samarthmahapatra,10,0,2025-10-22T00:56:04+00:00,2025-10-22T00:55:50+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,18888,1,,,1000,30,100,500,2,"overhead,wrist","2cam:overhead,wrist"
samarthmahapatra/sponge-trash,samarthmahapatra,11,0,2025-10-20T16:48:03+00:00,2025-10-20T07:01:04+00:00,False,0,0,0,pick_and_place,0,0,v3.0,so101_follower,50,19309,1,,,1000,30,100,500,2,"overhead,wrist","2cam:overhead,wrist"
sapanostic/pen-placement-official,sapanostic,9,0,2025-09-16T04:51:45+00:00,2025-09-16T04:15:44+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so101_follower,21,13040,1,,,1000,30,100,500,2,"front,side","2cam:front,side"
xhaka3456/so100_pick_red_1027_demo_v4,xhaka3456,40,0,2025-10-28T01:02:05+00:00,2025-10-28T01:01:39+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,125,37714,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
xhaka3456/so100_pick_red_1027_demo_v3,xhaka3456,90,0,2025-10-28T00:15:44+00:00,2025-10-28T00:15:39+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,125,37714,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
xhaka3456/so100_pick_red_1027_demo_v2,xhaka3456,45,0,2025-10-28T00:13:34+00:00,2025-10-27T23:50:27+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,125,37714,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
xhaka3456/so100_pick_red_1027_demo_fixed,xhaka3456,5,0,2025-10-27T16:41:06+00:00,2025-10-27T16:41:01+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,125,37714,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
xhaka3456/so100_pick_red_1027_demo,xhaka3456,4,0,2025-10-27T09:27:53+00:00,2025-10-27T08:00:36+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,125,37714,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
xhaka3456/so100_pick_red_1017,xhaka3456,12,0,2025-10-17T06:03:06+00:00,2025-10-17T03:03:16+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,110,33003,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
xhaka3456/so100_pick_red_1016,xhaka3456,18,0,2025-10-17T02:15:05+00:00,2025-10-17T02:14:45+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,35,10142,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
xhaka3456/so100_pick_red,xhaka3456,24,0,2025-10-15T09:30:38+00:00,2025-10-15T09:19:02+00:00,False,1,0,0,pick_and_place,1,1,v3.0,so100_follower,30,6971,1,,,1000,30,100,500,2,"left,right","2cam:left,right"
